alertType,junctionName,coordinates_long,coordinates_lat,vehicleType,observationDateTime,junction_risk_score,vehicle_risk_score
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64235944402876,12.978949989600292,Car,2024-04-24 09:39:00,0.75,0.5
RED_LIGHT_VIOLATION,Silk-board-junction,77.6244536470793,12.91757044703441,Motorbike,2024-04-24 09:50:00,0.95,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63907622554122,12.977625365802286,Car,2024-04-24 09:56:00,0.75,0.5
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61087141895317,12.935738424545992,Auto,2024-04-24 09:58:00,0.8,0.6
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59496391300179,12.91098250619744,Motorbike,2024-04-24 10:50:00,0.7,0.8
SPEED_VIOLATION,Electronic-city-toll,77.67037567529405,12.840013455972969,Auto,2024-04-24 11:56:00,0.4,0.6
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61228176149231,12.936544490818573,Car,2024-04-24 11:56:00,0.8,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5907677639895,13.035042189657977,Motorbike,2024-04-24 11:59:00,0.85,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.5950901456829,12.909288719117463,Motorbike,2024-04-24 12:07:00,0.7,0.8
SPEED_VIOLATION,MG-Road-brigade,77.60687419832729,12.976141322957735,Motorbike,2024-04-24 15:12:00,0.9,0.8
WRONG_WAY,Silk-board-junction,77.62350641704113,12.916075623923016,Motorbike,2024-04-24 15:24:00,0.95,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61159290045983,12.935518364152271,Truck,2024-04-24 15:27:00,0.8,0.4
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.5953180557048,12.911228363064073,Motorbike,2024-04-24 15:55:00,0.7,0.8
SPEED_VIOLATION,Koramangala-5thblock,77.61408361920775,12.936483087786005,Bus,2024-04-24 16:42:00,0.8,0.3
RED_LIGHT_VIOLATION,Hebbal-flyover,77.58951864413295,13.03440936908869,Bus,2024-04-24 16:58:00,0.85,0.3
WRONG_WAY,MG-Road-brigade,77.60699214062298,12.975921656460512,Auto,2024-04-24 17:06:00,0.9,0.6
SPEED_VIOLATION,MG-Road-brigade,77.60690347189905,12.974772358909101,Car,2024-04-24 17:34:00,0.9,0.5
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59481419673482,12.91123494096064,Motorbike,2024-04-24 17:51:00,0.7,0.8
WRONG_WAY,Indiranagar-100ft-road,77.64179326919893,12.980498020246277,Auto,2024-04-24 17:51:00,0.75,0.6
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5906310629343,13.035101483055639,Auto,2024-04-24 17:58:00,0.85,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62366406228976,12.91715676640351,Motorbike,2024-04-24 18:06:00,0.95,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64090960698277,12.977913582696292,Car,2024-04-24 18:30:00,0.75,0.5
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75093988126866,12.970893473857485,Motorbike,2024-04-24 18:35:00,0.5,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.6397624927319,12.976429824888557,Motorbike,2024-04-24 18:42:00,0.75,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.592027733306,13.03429763751585,Motorbike,2024-04-24 18:43:00,0.85,0.8
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67083052266791,12.840506875461285,Auto,2024-04-24 19:37:00,0.4,0.6
SPEED_VIOLATION,Hebbal-flyover,77.59233849813398,13.03463620278663,Car,2024-04-24 21:00:00,0.85,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60757657906132,12.973941304184931,Motorbike,2024-04-24 21:11:00,0.9,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59109009045424,13.033516192126887,Motorbike,2024-04-24 21:18:00,0.85,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59421156607209,12.910853514442495,Truck,2024-04-24 21:41:00,0.7,0.4
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60657854752772,12.973818263630307,Bus,2024-04-24 22:46:00,0.9,0.3
RED_LIGHT_VIOLATION,Silk-board-junction,77.62289177278298,12.91534488267958,Motorbike,2024-04-24 23:13:00,0.95,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6071017424822,12.973324880045306,Truck,2024-04-25 00:10:00,0.9,0.4
SPEED_VIOLATION,Whitefield-main-road,77.75097134489441,12.968292334989533,Motorbike,2024-04-25 01:35:00,0.5,0.8
SPEED_VIOLATION,Silk-board-junction,77.62201752180748,12.91737645428614,Motorbike,2024-04-25 04:31:00,0.95,0.8
SPEED_VIOLATION,MG-Road-brigade,77.60799319815327,12.97540888550155,Auto,2024-04-25 04:48:00,0.9,0.6
RED_LIGHT_VIOLATION,Whitefield-main-road,77.7491707248734,12.969253644421714,Motorbike,2024-04-25 06:10:00,0.5,0.8
WRONG_WAY,JPnagar-8thmain-9thcross,77.5964044235934,12.909581168721767,Truck,2024-04-25 06:35:00,0.7,0.4
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60774910102745,12.975195575112759,Motorbike,2024-04-25 06:54:00,0.9,0.8
SPEED_VIOLATION,Silk-board-junction,77.62374589459793,12.91842742842669,Truck,2024-04-25 06:56:00,0.95,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5904382209569,13.034001588936048,Truck,2024-04-25 07:07:00,0.85,0.4
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66902087891494,12.840020407415713,Car,2024-04-25 07:17:00,0.4,0.5
WRONG_WAY,Koramangala-5thblock,77.61435188140203,12.936295595516064,Truck,2024-04-25 07:53:00,0.8,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59161804405892,13.034625287504246,Motorbike,2024-04-25 08:15:00,0.85,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5923464680521,13.0362562993841,Motorbike,2024-04-25 08:16:00,0.85,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6124499982258,12.934556963727147,Car,2024-04-25 08:16:00,0.8,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59290446570046,13.033464840340699,Motorbike,2024-04-25 08:22:00,0.85,0.8
SPEED_VIOLATION,Silk-board-junction,77.62085894328082,12.9171725458448,Truck,2024-04-25 08:22:00,0.95,0.4
RED_LIGHT_VIOLATION,Silk-board-junction,77.62188616759202,12.917138710968612,Motorbike,2024-04-25 08:23:00,0.95,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59490872685973,12.90996511775912,Motorbike,2024-04-25 08:58:00,0.7,0.8
WRONG_WAY,Silk-board-junction,77.62098977209307,12.917901821181182,Motorbike,2024-04-25 09:17:00,0.95,0.8
SPEED_VIOLATION,MG-Road-brigade,77.6068448748991,12.974956290142861,Bus,2024-04-25 09:32:00,0.9,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60751978701421,12.976112520714176,Truck,2024-04-25 09:32:00,0.9,0.4
SPEED_VIOLATION,Hebbal-flyover,77.59131003055818,13.035049792209032,Motorbike,2024-04-25 09:54:00,0.85,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5910453707234,13.035997175669868,Truck,2024-04-25 10:00:00,0.85,0.4
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6074395859679,12.97352542649094,Motorbike,2024-04-25 10:06:00,0.9,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64011111593169,12.978467902633167,Bus,2024-04-25 10:35:00,0.75,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60667707737781,12.975127331057916,Motorbike,2024-04-25 10:39:00,0.9,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61320606356024,12.935482922178958,Motorbike,2024-04-25 10:44:00,0.8,0.8
WRONG_WAY,Silk-board-junction,77.62151805104729,12.916513680170208,Auto,2024-04-25 11:02:00,0.95,0.6
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67062750623015,12.839296182232394,Motorbike,2024-04-25 11:25:00,0.4,0.8
WRONG_WAY,Koramangala-5thblock,77.61350209703855,12.93521659223793,Bus,2024-04-25 11:33:00,0.8,0.3
RED_LIGHT_VIOLATION,Silk-board-junction,77.62322646391861,12.917724429618247,Motorbike,2024-04-25 11:53:00,0.95,0.8
SPEED_VIOLATION,MG-Road-brigade,77.60782273411876,12.974684170872596,Motorbike,2024-04-25 12:29:00,0.9,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64117329034849,12.977902906791723,Truck,2024-04-25 12:46:00,0.75,0.4
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59491743948749,12.91165910185361,Motorbike,2024-04-25 13:10:00,0.7,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61180238870097,12.935843787951638,Motorbike,2024-04-25 13:57:00,0.8,0.8
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67006426444391,12.83915240053326,Auto,2024-04-25 14:53:00,0.4,0.6
SPEED_VIOLATION,Indiranagar-100ft-road,77.64187926927262,12.9775979355672,Car,2024-04-25 16:12:00,0.75,0.5
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61292971472865,12.93590050002292,Truck,2024-04-25 17:03:00,0.8,0.4
SPEED_VIOLATION,Electronic-city-toll,77.67030818255516,12.83916857300542,Auto,2024-04-25 17:07:00,0.4,0.6
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59485230385457,12.908260726959421,Motorbike,2024-04-25 18:29:00,0.7,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61173377230571,12.934573649964312,Motorbike,2024-04-25 19:10:00,0.8,0.8
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66905104033681,12.839179644191232,Auto,2024-04-25 19:13:00,0.4,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62234673089553,12.915327015758374,Auto,2024-04-25 19:29:00,0.95,0.6
SPEED_VIOLATION,MG-Road-brigade,77.60694360010658,12.974507299160338,Truck,2024-04-25 19:37:00,0.9,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59158395526792,13.036284682418358,Auto,2024-04-25 19:40:00,0.85,0.6
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61263139350108,12.936784733042114,Auto,2024-04-25 19:49:00,0.8,0.6
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.612888644616,12.936002921710058,Motorbike,2024-04-25 19:58:00,0.8,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64030396907378,12.978922251681533,Bus,2024-04-25 20:17:00,0.75,0.3
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59474331799109,12.911424036857102,Motorbike,2024-04-25 20:39:00,0.7,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60747034962067,12.97585234339572,Motorbike,2024-04-25 21:27:00,0.9,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60666435969073,12.97557437656284,Auto,2024-04-25 21:35:00,0.9,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62490276129756,12.91755922668505,Auto,2024-04-25 22:15:00,0.95,0.6
SPEED_VIOLATION,Koramangala-5thblock,77.61293176850694,12.937335088195333,Motorbike,2024-04-25 22:21:00,0.8,0.8
WRONG_WAY,Koramangala-5thblock,77.61434119359957,12.935403699671536,Motorbike,2024-04-25 22:33:00,0.8,0.8
SPEED_VIOLATION,Hebbal-flyover,77.59085734337867,13.035215352436811,Motorbike,2024-04-25 23:27:00,0.85,0.8
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59556212363307,12.909756298912445,Motorbike,2024-04-25 23:31:00,0.7,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62166486494421,12.919002204682469,Truck,2024-04-26 00:21:00,0.95,0.4
SPEED_VIOLATION,Indiranagar-100ft-road,77.6416686542061,12.976893233837187,Car,2024-04-26 00:31:00,0.75,0.5
SPEED_VIOLATION,Hebbal-flyover,77.59236473742148,13.035940048216508,Auto,2024-04-26 04:32:00,0.85,0.6
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61391832180763,12.936353547813505,Motorbike,2024-04-26 05:03:00,0.8,0.8
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59498054247418,12.910349896607118,Motorbike,2024-04-26 05:08:00,0.7,0.8
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59398994004509,12.910248911487344,Motorbike,2024-04-26 06:23:00,0.7,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64004683587771,12.979978034282464,Truck,2024-04-26 06:26:00,0.75,0.4
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59744556880834,12.909784284538166,Truck,2024-04-26 06:51:00,0.7,0.4
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60631321547423,12.975474291461316,Bus,2024-04-26 07:30:00,0.9,0.3
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59317967660664,13.036175236588791,Motorbike,2024-04-26 07:42:00,0.85,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63986889349324,12.978096972962636,Motorbike,2024-04-26 08:07:00,0.75,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62376569410782,12.915651902829964,Motorbike,2024-04-26 08:10:00,0.95,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60536769628628,12.975513592430636,Auto,2024-04-26 08:18:00,0.9,0.6
WRONG_WAY,Hebbal-flyover,77.59144366235263,13.035086828216047,Truck,2024-04-26 08:24:00,0.85,0.4
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67091553794735,12.841151098222198,Truck,2024-04-26 08:25:00,0.4,0.4
SPEED_VIOLATION,Koramangala-5thblock,77.6133486103113,12.934876140610877,Auto,2024-04-26 08:27:00,0.8,0.6
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64008640077887,12.97809768111164,Truck,2024-04-26 08:45:00,0.75,0.4
WRONG_WAY,Electronic-city-toll,77.67088968829624,12.841915219029264,Motorbike,2024-04-26 08:49:00,0.4,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62384940216164,12.917215179229814,Car,2024-04-26 08:58:00,0.95,0.5
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59452037624106,12.910859598668594,Auto,2024-04-26 09:00:00,0.7,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62259400969717,12.916635637010858,Auto,2024-04-26 09:11:00,0.95,0.6
SPEED_VIOLATION,MG-Road-brigade,77.60863518730017,12.975278377404841,Auto,2024-04-26 09:15:00,0.9,0.6
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64067707007689,12.978754903305433,Car,2024-04-26 09:53:00,0.75,0.5
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59491262860087,12.908899219856808,Auto,2024-04-26 09:54:00,0.7,0.6
SPEED_VIOLATION,Electronic-city-toll,77.67008599908226,12.839025745193144,Auto,2024-04-26 09:54:00,0.4,0.6
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61328654425051,12.934943666848556,Motorbike,2024-04-26 09:58:00,0.8,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74890873106128,12.968466704372696,Car,2024-04-26 10:02:00,0.5,0.5
SPEED_VIOLATION,Silk-board-junction,77.62115775941925,12.918105087770819,Car,2024-04-26 10:09:00,0.95,0.5
RED_LIGHT_VIOLATION,Silk-board-junction,77.6233017004152,12.91907694594593,Motorbike,2024-04-26 10:20:00,0.95,0.8
WRONG_WAY,Indiranagar-100ft-road,77.64060433955977,12.980022268379836,Car,2024-04-26 10:30:00,0.75,0.5
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61163266355608,12.936372486553813,Truck,2024-04-26 10:47:00,0.8,0.4
SPEED_VIOLATION,Whitefield-main-road,77.7495931510995,12.969710840961467,Motorbike,2024-04-26 11:18:00,0.5,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60477026463862,12.973783713958593,Motorbike,2024-04-26 11:24:00,0.9,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64198956410208,12.978763623961045,Auto,2024-04-26 11:26:00,0.75,0.6
WRONG_WAY,Indiranagar-100ft-road,77.64268110466459,12.977702318217963,Truck,2024-04-26 11:31:00,0.75,0.4
WRONG_WAY,JPnagar-8thmain-9thcross,77.59598743911012,12.910131786106636,Motorbike,2024-04-26 13:05:00,0.7,0.8
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67050495226299,12.839545485497052,Car,2024-04-26 13:16:00,0.4,0.5
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6118137133682,12.936242602338172,Bus,2024-04-26 13:58:00,0.8,0.3
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59184894612352,13.035290085067128,Motorbike,2024-04-26 14:24:00,0.85,0.8
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.5940617562599,12.91121840998479,Bus,2024-04-26 14:52:00,0.7,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60530958208106,12.974285133803429,Car,2024-04-26 15:18:00,0.9,0.5
SPEED_VIOLATION,Silk-board-junction,77.62270150959382,12.918178632113873,Truck,2024-04-26 15:26:00,0.95,0.4
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59481734853115,12.910584747786471,Bus,2024-04-26 15:41:00,0.7,0.3
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74983373653518,12.969431424882847,Motorbike,2024-04-26 16:09:00,0.5,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61277267917616,12.935189552661324,Car,2024-04-26 16:54:00,0.8,0.5
WRONG_WAY,Indiranagar-100ft-road,77.64103921291725,12.97704750318001,Motorbike,2024-04-26 17:02:00,0.75,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59174523487563,13.036230662295146,Car,2024-04-26 17:36:00,0.85,0.5
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59187561984021,13.035690089419798,Bus,2024-04-26 17:47:00,0.85,0.3
WRONG_WAY,Silk-board-junction,77.62327910261857,12.917559806187631,Bus,2024-04-26 17:50:00,0.95,0.3
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75019597616325,12.969697631138123,Bus,2024-04-26 18:00:00,0.5,0.3
WRONG_WAY,Electronic-city-toll,77.67163729551332,12.837087332852928,Auto,2024-04-26 18:00:00,0.4,0.6
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74977712756959,12.97026303227929,Motorbike,2024-04-26 18:33:00,0.5,0.8
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59153006770094,13.033497669523799,Car,2024-04-26 18:41:00,0.85,0.5
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61162245805752,12.934001177428014,Car,2024-04-26 18:57:00,0.8,0.5
SPEED_VIOLATION,Hebbal-flyover,77.58957303588276,13.03539263850435,Car,2024-04-26 19:31:00,0.85,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6069071443384,12.976463167530177,Auto,2024-04-26 19:33:00,0.9,0.6
WRONG_WAY,MG-Road-brigade,77.60503910586874,12.974557658424787,Car,2024-04-26 19:35:00,0.9,0.5
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67094490979775,12.838314801533686,Car,2024-04-26 19:46:00,0.4,0.5
SPEED_VIOLATION,MG-Road-brigade,77.60645012112958,12.97593170058107,Auto,2024-04-26 19:46:00,0.9,0.6
SPEED_VIOLATION,Whitefield-main-road,77.74823887546482,12.968711913689082,Auto,2024-04-26 19:54:00,0.5,0.6
SPEED_VIOLATION,Electronic-city-toll,77.67033127423149,12.840852158570998,Motorbike,2024-04-26 20:38:00,0.4,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60716452921842,12.976695042221468,Bus,2024-04-26 20:50:00,0.9,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60449257462213,12.97700428212237,Bus,2024-04-26 21:27:00,0.9,0.3
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59107325693681,13.033826060927447,Auto,2024-04-26 21:40:00,0.85,0.6
SPEED_VIOLATION,Whitefield-main-road,77.7500010485483,12.969358276163907,Auto,2024-04-26 21:42:00,0.5,0.6
SPEED_VIOLATION,Hebbal-flyover,77.59174048661842,13.036443496533142,Motorbike,2024-04-26 22:22:00,0.85,0.8
SPEED_VIOLATION,Hebbal-flyover,77.59016388552965,13.033938739533184,Auto,2024-04-26 23:18:00,0.85,0.6
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5920769830792,13.037170396623129,Car,2024-04-26 23:36:00,0.85,0.5
RED_LIGHT_VIOLATION,Silk-board-junction,77.62158736605717,12.917574084990221,Truck,2024-04-26 23:41:00,0.95,0.4
SPEED_VIOLATION,MG-Road-brigade,77.60687066255682,12.97654066084946,Car,2024-04-27 04:00:00,0.9,0.5
RED_LIGHT_VIOLATION,Silk-board-junction,77.62292779271031,12.917108264939586,Motorbike,2024-04-27 06:24:00,0.95,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.7495424084232,12.968909747562986,Bus,2024-04-27 07:36:00,0.5,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60596220253603,12.976172702173216,Truck,2024-04-27 07:48:00,0.9,0.4
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60784654035099,12.975037321912442,Motorbike,2024-04-27 07:51:00,0.9,0.8
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.639358578014,12.979663914336866,Motorbike,2024-04-27 08:07:00,0.75,0.8
WRONG_WAY,MG-Road-brigade,77.60605480361968,12.974722284903244,Bus,2024-04-27 08:09:00,0.9,0.3
WRONG_WAY,Indiranagar-100ft-road,77.63964825474424,12.978042146398781,Motorbike,2024-04-27 08:23:00,0.75,0.8
WRONG_WAY,Koramangala-5thblock,77.61393652165451,12.934960675865224,Auto,2024-04-27 08:26:00,0.8,0.6
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75019785497372,12.96964168631657,Motorbike,2024-04-27 08:28:00,0.5,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74950562277365,12.970040985969272,Bus,2024-04-27 09:42:00,0.5,0.3
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59245556118564,13.036858191170316,Truck,2024-04-27 09:50:00,0.85,0.4
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59652574155628,12.9092224284442,Truck,2024-04-27 10:03:00,0.7,0.4
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59418849038484,12.911110005859934,Car,2024-04-27 11:02:00,0.7,0.5
SPEED_VIOLATION,Hebbal-flyover,77.58956920009062,13.034406555805662,Bus,2024-04-27 11:05:00,0.85,0.3
SPEED_VIOLATION,Hebbal-flyover,77.59262014906281,13.036398905270504,Car,2024-04-27 12:29:00,0.85,0.5
RED_LIGHT_VIOLATION,Whitefield-main-road,77.7513875125515,12.970323725575458,Car,2024-04-27 12:33:00,0.5,0.5
WRONG_WAY,JPnagar-8thmain-9thcross,77.59553718909322,12.910753064667706,Truck,2024-04-27 12:36:00,0.7,0.4
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6065494566734,12.976229194972094,Car,2024-04-27 12:58:00,0.9,0.5
SPEED_VIOLATION,Hebbal-flyover,77.59078233239713,13.035504782141336,Motorbike,2024-04-27 13:14:00,0.85,0.8
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75025312903169,12.968978428741107,Truck,2024-04-27 13:26:00,0.5,0.4
SPEED_VIOLATION,Silk-board-junction,77.62208261727547,12.917263922589711,Bus,2024-04-27 13:34:00,0.95,0.3
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60474044277393,12.97602712220013,Truck,2024-04-27 13:58:00,0.9,0.4
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.5956677328173,12.90944264334501,Auto,2024-04-27 14:40:00,0.7,0.6
SPEED_VIOLATION,Indiranagar-100ft-road,77.64150250801683,12.97889723148299,Auto,2024-04-27 14:43:00,0.75,0.6
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64089920393455,12.976551075061348,Auto,2024-04-27 15:48:00,0.75,0.6
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75013575817893,12.96886349804288,Motorbike,2024-04-27 16:11:00,0.5,0.8
SPEED_VIOLATION,Whitefield-main-road,77.7505032882695,12.970567401432577,Motorbike,2024-04-27 16:20:00,0.5,0.8
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67003634389465,12.84071019351896,Auto,2024-04-27 16:24:00,0.4,0.6
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6063635510247,12.97468192055382,Car,2024-04-27 17:07:00,0.9,0.5
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60630686356465,12.975642580267978,Motorbike,2024-04-27 17:16:00,0.9,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61223800537935,12.934619480599652,Auto,2024-04-27 17:27:00,0.8,0.6
SPEED_VIOLATION,Whitefield-main-road,77.75149694319923,12.970440357498394,Motorbike,2024-04-27 17:27:00,0.5,0.8
RED_LIGHT_VIOLATION,Silk-board-junction,77.62341737852503,12.918453526858597,Auto,2024-04-27 18:05:00,0.95,0.6
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59410433922898,12.910549054515462,Bus,2024-04-27 18:10:00,0.7,0.3
RED_LIGHT_VIOLATION,Silk-board-junction,77.62238556943527,12.918619782556899,Truck,2024-04-27 18:11:00,0.95,0.4
SPEED_VIOLATION,Whitefield-main-road,77.75024847354189,12.968413406393545,Motorbike,2024-04-27 18:30:00,0.5,0.8
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60678348290595,12.975161505011402,Motorbike,2024-04-27 18:39:00,0.9,0.8
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6130785357401,12.936875010216864,Bus,2024-04-27 18:41:00,0.8,0.3
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61123592951509,12.935977722769472,Auto,2024-04-27 19:38:00,0.8,0.6
RED_LIGHT_VIOLATION,Silk-board-junction,77.62245044194678,12.916723406875242,Motorbike,2024-04-27 19:43:00,0.95,0.8
SPEED_VIOLATION,MG-Road-brigade,77.6064982067826,12.975857992099257,Car,2024-04-27 20:21:00,0.9,0.5
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74957270543051,12.970277102446937,Auto,2024-04-27 21:07:00,0.5,0.6
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66957279845084,12.838065011458873,Motorbike,2024-04-27 22:11:00,0.4,0.8
SPEED_VIOLATION,Silk-board-junction,77.62361987746819,12.917603997370433,Motorbike,2024-04-27 22:40:00,0.95,0.8
WRONG_WAY,Hebbal-flyover,77.59194104637861,13.035855238249,Auto,2024-04-27 23:54:00,0.85,0.6
SPEED_VIOLATION,Hebbal-flyover,77.589590651114,13.034070873594626,Auto,2024-04-28 00:45:00,0.85,0.6
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64101788624691,12.976243560634437,Car,2024-04-28 01:14:00,0.75,0.5
SPEED_VIOLATION,Silk-board-junction,77.62385557208205,12.919355243273374,Truck,2024-04-28 03:31:00,0.95,0.4
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59279208027655,13.035371827468598,Truck,2024-04-28 04:07:00,0.85,0.4
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64087227342502,12.977462204589783,Motorbike,2024-04-28 04:14:00,0.75,0.8
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67099476789105,12.839105291629188,Motorbike,2024-04-28 04:26:00,0.4,0.8
