alertType,junctionName,coordinates_long,coordinates_lat,vehicleType,observationDateTime,junction_risk_score,vehicle_risk_score,hour,day_of_week,month,is_weekend,is_peak_hour,is_night,hour_sin,hour_cos,day_sin,day_cos,junctionName_encoded,vehicleType_encoded,alertType_encoded,coords_long_scaled,coords_lat_scaled
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75231174915815,12.970541564124623,Motorbike,2024-04-01 19:56:00,0.5,0.8,19,0,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,7,3,0,2.8759113220290433,0.3632439607284835
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61272868476227,12.93268379905622,Motorbike,2024-04-01 20:00:00,0.8,0.8,20,0,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,4,3,0,-0.3430505185450959,-0.3904255264926304
RED_LIGHT_VIOLATION,MG-Road-brigade,77.607202021562,12.97657132374458,Car,2024-04-01 20:49:00,0.9,0.5,20,0,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,5,2,0,-0.4705023553734029,0.4832839533859392
SPEED_VIOLATION,Whitefield-main-road,77.74975886423074,12.970019446004056,Motorbike,2024-04-01 20:50:00,0.5,0.8,20,0,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,7,3,1,2.817038569805991,0.35284967317648225
SPEED_VIOLATION,Hebbal-flyover,77.59091160009403,13.035572013842616,Car,2024-04-01 21:33:00,0.85,0.5,21,0,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,2,1,-0.8461800588199083,1.6578651726294178
WRONG_WAY,Koramangala-5thblock,77.61141417123719,12.937119287758476,Auto,2024-04-01 23:19:00,0.8,0.6,23,0,4,0,0,1,-0.25881904510252157,0.9659258262890681,0.0,1.0,4,0,2,-0.3733648614382724,-0.30212415714965773
RED_LIGHT_VIOLATION,Silk-board-junction,77.62235235625063,12.916695781460682,Bus,2024-04-02 00:15:00,0.95,0.3,0,1,4,0,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,6,1,0,-0.12111649365952522,-0.7087137561633141
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60627803261768,12.976100143818671,Motorbike,2024-04-02 00:38:00,0.9,0.8,0,1,4,0,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,5,3,0,-0.49181070797160975,0.47390373951154996
SPEED_VIOLATION,Koramangala-5thblock,77.61312664311671,12.935391568078934,Motorbike,2024-04-02 02:26:00,0.8,0.8,2,1,4,0,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,4,3,1,-0.3338730960359506,-0.3365194681932212
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60760754472477,12.97482742137201,Bus,2024-04-02 03:45:00,0.9,0.3,3,1,4,0,0,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,5,1,0,-0.46115047882540183,0.44856647852911913
WRONG_WAY,Indiranagar-100ft-road,77.63912767371717,12.979266965728629,Truck,2024-04-02 04:49:00,0.75,0.4,4,1,4,0,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2,4,2,0.26574352422313874,0.5369485875284764
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60672766891531,12.974826886245909,Car,2024-04-02 04:50:00,0.9,0.5,4,1,4,0,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,2,0,-0.4814415267928183,0.4485558252796761
SPEED_VIOLATION,Hebbal-flyover,77.59157025985634,13.034729534816318,Motorbike,2024-04-02 05:46:00,0.85,0.8,5,1,4,0,0,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1,3,1,-0.8309905324259389,1.6410931647045595
SPEED_VIOLATION,Koramangala-5thblock,77.61218020108099,12.93574157900054,Auto,2024-04-02 05:49:00,0.8,0.6,5,1,4,0,0,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,4,0,1,-0.355699245293408,-0.3295514775753947
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64168347722993,12.975908950483127,Car,2024-04-02 06:16:00,0.75,0.5,6,1,4,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2,2,0,0.3246835827123016,0.47009747723222023
SPEED_VIOLATION,Koramangala-5thblock,77.61164360769794,12.937420940432911,Motorbike,2024-04-02 06:24:00,0.8,0.8,6,1,4,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,4,3,1,-0.36807376673987263,-0.2961188788124379
RED_LIGHT_VIOLATION,Whitefield-main-road,77.7499391849058,12.969092579265574,Motorbike,2024-04-02 06:45:00,0.5,0.8,6,1,4,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,7,3,0,2.821196992423992,0.3343976811412533
RED_LIGHT_VIOLATION,Silk-board-junction,77.622439855735,12.91813872999568,Auto,2024-04-02 07:16:00,0.95,0.6,7,1,4,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,6,0,0,-0.11909864498668095,-0.6799876472529196
SPEED_VIOLATION,Whitefield-main-road,77.75056756758559,12.970459545207197,Motorbike,2024-04-02 07:21:00,0.5,0.8,7,1,4,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,7,3,1,2.835688291037363,0.3616111344026905
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60858116404142,12.976846282296382,Auto,2024-04-02 07:26:00,0.9,0.6,7,1,4,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,5,0,0,-0.4386975871288573,0.48875780717444484
SPEED_VIOLATION,Hebbal-flyover,77.59197296164551,13.035769947262065,Auto,2024-04-02 07:32:00,0.85,0.6,7,1,4,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0,1,-0.8217037203181813,1.6618056159828503
WRONG_WAY,MG-Road-brigade,77.6066310149807,12.974617285540306,Truck,2024-04-02 08:02:00,0.9,0.4,8,1,4,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,5,4,2,-0.4836704886556499,0.4443831104871576
SPEED_VIOLATION,MG-Road-brigade,77.60491065392452,12.97220784440189,Bus,2024-04-02 09:28:00,0.9,0.3,9,1,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,5,1,1,-0.5233441884403747,0.3964161408575786
SPEED_VIOLATION,Silk-board-junction,77.62207980821111,12.915901643817762,Motorbike,2024-04-02 10:24:00,0.95,0.8,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,6,3,1,-0.1274017958394879,-0.7245233875306482
SPEED_VIOLATION,Koramangala-5thblock,77.61196897149581,12.936674450227152,Truck,2024-04-02 10:32:00,0.8,0.4,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,4,4,1,-0.3605704664349159,-0.31097994865039824
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5905063799901,13.035260899707112,Truck,2024-04-02 10:32:00,0.85,0.4,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,4,0,-0.8555249464481115,1.6516715362499514
WRONG_WAY,Silk-board-junction,77.62249949202109,12.916709073505563,Motorbike,2024-04-02 10:36:00,0.95,0.8,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,6,3,2,-0.11772335687355893,-0.7084491391519302
WRONG_WAY,JPnagar-8thmain-9thcross,77.5968013784769,12.909971296268932,Car,2024-04-02 10:36:00,0.7,0.5,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3,2,2,-0.7103543270526785,-0.8425842922907101
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61140400213044,12.935567924836056,Auto,2024-04-02 10:37:00,0.8,0.6,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,4,0,0,-0.3735993738893643,-0.3330085713807055
RED_LIGHT_VIOLATION,Silk-board-junction,77.62319149820404,12.915991248699823,Motorbike,2024-04-02 10:52:00,0.95,0.8,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,6,3,0,-0.10176481988354968,-0.7227395404019551
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61219234531848,12.935059392363152,Motorbike,2024-04-02 10:53:00,0.8,0.8,10,1,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,4,3,0,-0.35541918383161997,-0.34313239689960817
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61146411849361,12.93712136250482,Auto,2024-04-02 11:18:00,0.8,0.6,11,1,4,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,4,0,0,-0.3722130145922322,-0.302082853258349
WRONG_WAY,Indiranagar-100ft-road,77.64189084116107,12.977462291597844,Truck,2024-04-02 11:28:00,0.75,0.4,11,1,4,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,2,4,2,0.3294656569871219,0.5010212731639786
RED_LIGHT_VIOLATION,Silk-board-junction,77.6222267187288,12.915317463188977,Truck,2024-04-02 11:44:00,0.95,0.4,11,1,4,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,6,4,0,-0.12401385366717303,-0.7361532107424826
WRONG_WAY,Electronic-city-toll,77.66973917647366,12.839208506035709,Truck,2024-04-02 11:55:00,0.4,0.4,11,1,4,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,4,2,0.971683458141561,-2.25132450009339
SPEED_VIOLATION,Hebbal-flyover,77.59130090318847,13.036868994033489,Bus,2024-04-02 12:51:00,0.85,0.3,12,1,4,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,1,-0.8372022375431413,1.6836853549255615
RED_LIGHT_VIOLATION,Silk-board-junction,77.62277169421318,12.91811448565071,Car,2024-04-02 12:55:00,0.95,0.5,12,1,4,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,6,2,0,-0.11144603037223412,-0.6804703018155722
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59541258739698,12.9100507556981,Auto,2024-04-02 12:58:00,0.7,0.6,12,1,4,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3,0,1,-0.7423816042165341,-0.8410024200611236
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59416453697008,12.909194563950932,Car,2024-04-02 13:26:00,0.7,0.5,13,1,4,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,3,2,0,-0.7711632240833489,-0.8580474197827183
SPEED_VIOLATION,Whitefield-main-road,77.75152389171554,12.969657995990634,Car,2024-04-02 13:47:00,0.5,0.5,13,1,4,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,7,2,1,2.857742333874403,0.3456539539949737
SPEED_VIOLATION,Koramangala-5thblock,77.6126102608054,12.933466723927957,Truck,2024-04-02 14:05:00,0.8,0.4,14,1,4,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,4,4,1,-0.34578152462987727,-0.37483911811514514
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60801261904373,12.975124797633914,Truck,2024-04-02 14:10:00,0.9,0.4,14,1,4,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,5,4,0,-0.4518089531827343,0.4544866223731982
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59304414070189,13.03549621688404,Motorbike,2024-04-02 14:15:00,0.85,0.8,14,1,4,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,3,0,-0.7970009777480954,1.6563562125838396
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74818776652616,12.969432590990175,Car,2024-04-02 14:19:00,0.5,0.5,14,1,4,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,7,2,0,2.7808070715167226,0.34116660851101227
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59326449328168,13.036029866833696,Auto,2024-04-02 15:28:00,0.85,0.6,15,1,4,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,0,-0.7919193688231159,1.6669800749060322
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66976907459104,12.84035183884117,Auto,2024-04-02 15:33:00,0.4,0.6,15,1,4,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0.972372946507499,-2.2285631181771888
WRONG_WAY,Koramangala-5thblock,77.61347777393017,12.935381375202782,Motorbike,2024-04-02 16:08:00,0.8,0.8,16,1,4,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,4,3,2,-0.32577557579266464,-0.3367223871909198
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59239550396742,13.03630284665431,Car,2024-04-02 16:26:00,0.85,0.5,16,1,4,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,2,0,-0.8119593604550746,1.6724145362656144
RED_LIGHT_VIOLATION,Silk-board-junction,77.62281691397091,12.917087271055648,Auto,2024-04-02 17:09:00,0.95,0.6,17,1,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,6,0,0,-0.11040320561995497,-0.7009200112933449
RED_LIGHT_VIOLATION,Silk-board-junction,77.62354700098452,12.91752065554679,Bus,2024-04-02 17:10:00,0.95,0.3,17,1,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,6,1,0,-0.09356647655634275,-0.6922922260392887
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60668970817561,12.97318268104948,Bus,2024-04-02 17:14:00,0.9,0.3,17,1,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,5,1,0,-0.4823169494171519,0.4158231141690182
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60746700532437,12.974764517684822,Car,2024-04-02 17:35:00,0.9,0.5,17,1,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,5,2,0,-0.4643914949827678,0.4473141967427462
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61130805805348,12.934438777552392,Motorbike,2024-04-02 17:45:00,0.8,0.8,17,1,4,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,4,3,0,-0.3758119655379417,-0.3554875490154894
SPEED_VIOLATION,MG-Road-brigade,77.60664668311897,12.974736649932522,Auto,2024-04-02 18:01:00,0.9,0.6,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,0,1,-0.4833091615892756,0.44675940766453004
SPEED_VIOLATION,MG-Road-brigade,77.60618681905193,12.97566206490499,Motorbike,2024-04-02 18:20:00,0.9,0.8,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,3,1,-0.49391420805431774,0.46518249805315065
RED_LIGHT_VIOLATION,Silk-board-junction,77.6234606373968,12.91732224540482,Motorbike,2024-04-02 18:21:00,0.95,0.8,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,6,3,0,-0.09555813001705829,-0.6962421599481544
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61323374074084,12.936296381719703,Auto,2024-04-02 18:25:00,0.8,0.6,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4,0,0,-0.3314032894962921,-0.3185065075380677
SPEED_VIOLATION,Electronic-city-toll,77.66913715228699,12.839742205244352,Auto,2024-04-02 18:32:00,0.4,0.6,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0.9578000196860748,-2.2406996571270374
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60459442952313,12.97486079734568,Motorbike,2024-04-02 18:39:00,0.9,0.8,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,3,0,-0.5306367227140103,0.4492309248564719
SPEED_VIOLATION,Koramangala-5thblock,77.61159843091765,12.93575885603243,Motorbike,2024-04-02 18:39:00,0.8,0.8,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4,3,1,-0.3691156003782371,-0.32920752774787404
RED_LIGHT_VIOLATION,Silk-board-junction,77.62270436373028,12.91804226342476,Auto,2024-04-02 18:40:00,0.95,0.6,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,6,0,0,-0.11299875638610413,-0.6819080963578538
RED_LIGHT_VIOLATION,Silk-board-junction,77.62311968648379,12.917241873006132,Auto,2024-04-02 18:40:00,0.95,0.6,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,6,0,0,-0.10342088889292893,-0.6978422075050236
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59639673143774,12.910148957148058,Motorbike,2024-04-02 18:48:00,0.7,0.8,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3,3,0,-0.719685999083232,-0.8390474331172085
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60812375062422,12.97589668778932,Auto,2024-04-02 18:52:00,0.9,0.6,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5,0,0,-0.44924611851219143,0.4698533524631674
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61161727198409,12.934415306717172,Car,2024-04-02 18:56:00,0.8,0.5,18,1,4,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4,2,0,-0.368681101578884,-0.35595480460527756
SPEED_VIOLATION,Hebbal-flyover,77.59214040773907,13.036514554449626,Truck,2024-04-02 19:05:00,0.85,0.4,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,4,1,-0.8178422018177587,1.6766291988387518
RED_LIGHT_VIOLATION,Silk-board-junction,77.62443196252308,12.916936620161822,Motorbike,2024-04-02 19:13:00,0.95,0.8,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,6,3,0,-0.07315814524960795,-0.70391915774834
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61286887884381,12.93783920127196,Truck,2024-04-02 19:24:00,0.8,0.4,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4,4,0,-0.3398174658771402,-0.28779217406585933
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59547516882822,12.91040384509028,Auto,2024-04-02 19:25:00,0.7,0.6,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,3,0,0,-0.7409383973350058,-0.8339731434869176
SPEED_VIOLATION,Silk-board-junction,77.62212520097356,12.916395764151112,Auto,2024-04-02 19:29:00,0.95,0.6,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,6,0,1,-0.12635498137972045,-0.7146864777820493
SPEED_VIOLATION,Silk-board-junction,77.62128915362818,12.915500615943548,Car,2024-04-02 19:31:00,0.95,0.5,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,6,2,1,-0.14563528958414418,-0.7325070197332773
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67042844203695,12.839885346666922,Motorbike,2024-04-02 19:38:00,0.4,0.8,19,1,4,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,3,0,0.9875787929794376,-2.2378500086506175
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60757149783514,12.97506046818001,Motorbike,2024-04-02 20:42:00,0.9,0.8,20,1,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5,3,0,-0.4619817656487919,0.4532059565322642
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63998564031925,12.977573932633868,Truck,2024-04-02 21:00:00,0.75,0.4,21,1,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,2,4,0,0.2855293181842268,0.5032438143578796
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64318672275542,12.977348103086452,Truck,2024-04-02 21:01:00,0.75,0.4,21,1,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,2,4,0,0.3593503240142615,0.4987480170256051
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59538054862806,12.91048991093733,Truck,2024-04-02 21:15:00,0.7,0.4,21,1,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,3,4,0,-0.7431204587116939,-0.8322597511961611
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59411198043748,12.910146714307556,Auto,2024-04-02 21:39:00,0.7,0.6,21,1,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,3,0,1,-0.7723752441351525,-0.8390920834141246
WRONG_WAY,Koramangala-5thblock,77.61308002294244,12.935225844228816,Car,2024-04-02 21:40:00,0.8,0.5,21,1,4,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,4,2,2,-0.33494821616344017,-0.339818685907564
SPEED_VIOLATION,MG-Road-brigade,77.60663803199688,12.972581044380274,Motorbike,2024-04-02 22:03:00,0.9,0.8,22,1,4,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,5,3,1,-0.4835086673960667,0.40384577744154593
SPEED_VIOLATION,MG-Road-brigade,77.60669629535644,12.974443012968957,Truck,2024-04-02 22:19:00,0.9,0.4,22,1,4,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,5,4,1,-0.4821650407036184,0.44091370548534065
SPEED_VIOLATION,Silk-board-junction,77.62245312617968,12.918491592138295,Motorbike,2024-04-02 23:14:00,0.95,0.8,23,1,4,0,0,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,6,3,1,-0.11879261176391206,-0.6729628947456461
SPEED_VIOLATION,Whitefield-main-road,77.75044572257734,12.96995018080623,Truck,2024-04-03 05:09:00,0.5,0.4,5,2,4,0,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,7,4,1,2.83287839118508,0.3514707469236079
SPEED_VIOLATION,Hebbal-flyover,77.58956058888835,13.0364299325448,Car,2024-04-03 05:54:00,0.85,0.5,5,2,4,0,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,2,1,-0.8773360843457115,1.6749445524391993
WRONG_WAY,Whitefield-main-road,77.74996029206767,12.968060132149745,Car,2024-04-03 05:59:00,0.5,0.5,5,2,4,0,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,7,2,2,2.821683750247506,0.31384380304084447
SPEED_VIOLATION,Koramangala-5thblock,77.61208697100646,12.934806444347853,Motorbike,2024-04-03 06:03:00,0.8,0.8,6,2,4,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,4,3,1,-0.35784924861646616,-0.3481680666133404
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59561181650034,12.910982105607264,Auto,2024-04-03 06:34:00,0.7,0.6,6,2,4,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,3,0,1,-0.7377871293494048,-0.8224611774073375
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74997590047853,12.968858053813578,Motorbike,2024-04-03 06:37:00,0.5,0.8,6,2,4,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,7,3,0,2.8220436999246084,0.32972876640668286
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59570267970052,12.910204772237586,Auto,2024-04-03 07:51:00,0.7,0.6,7,2,4,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,3,0,1,-0.7356917091394054,-0.8379362705901082
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74933921333366,12.969028371574575,Motorbike,2024-04-03 08:21:00,0.5,0.8,8,2,4,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,7,3,0,2.8073608898529803,0.3331194393469161
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59194899268815,13.03616517848643,Bus,2024-04-03 08:28:00,0.85,0.3,8,2,4,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,1,0,-0.8222564747619182,1.6696738489243044
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61254226613245,12.93514066313856,Auto,2024-04-03 08:39:00,0.8,0.6,8,2,4,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,4,0,0,-0.3473495677053295,-0.3415144645278335
RED_LIGHT_VIOLATION,Silk-board-junction,77.62143113062537,12.917286522508256,Motorbike,2024-04-03 09:07:00,0.95,0.8,9,2,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,6,3,0,-0.14236112062851405,-0.6969533286367205
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66993741038932,12.838989627671488,Auto,2024-04-03 09:25:00,0.4,0.6,9,2,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0.9762549827230398,-2.255681913803047
WRONG_WAY,Koramangala-5thblock,77.61061405975028,12.935334276354125,Bus,2024-04-03 09:56:00,0.8,0.3,9,2,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,4,1,2,-0.3918164433383849,-0.33766002746240303
SPEED_VIOLATION,Indiranagar-100ft-road,77.64083838286645,12.977327319107488,Truck,2024-04-03 09:59:00,0.75,0.4,9,2,4,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,2,4,1,0.30519463883853465,0.49833425116435265
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74990107175452,12.96998118454128,Motorbike,2024-04-03 10:03:00,0.5,0.8,10,2,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,7,3,0,2.820318054996196,0.35208796690624056
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61220203241582,12.935078830903215,Motorbike,2024-04-03 10:20:00,0.8,0.8,10,2,4,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,4,3,0,-0.3551957871263014,-0.3427454159329537
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59240911178107,13.034930232137809,Motorbike,2024-04-03 11:08:00,0.85,0.8,11,2,4,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,3,0,-0.8116455470778055,1.6450886316081466
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60602446730825,12.975128578129416,Motorbike,2024-04-03 13:23:00,0.9,0.8,13,2,4,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,5,3,0,-0.49765824440949363,0.4545618841880889
